Index,Term,Chi-square,IDF
1023,塌陷,0.0005054759898904802,7.302833294203815
1024,胆碱酯酶,0.0005054759898904802,7.302833294203815
1025,史,0.0005054759898904802,7.302833294203815
1026,初三,0.0005054759898904802,7.302833294203815
1027,粑,0.0005054759898904802,7.302833294203815
1028,静脉曲张,0.0005054759898904802,7.302833294203815
1029,十月,0.0005054759898904802,7.302833294203815
1030,长时间,0.0005054759898904802,7.302833294203815
1031,睡觉时,0.0005054759898904802,7.302833294203815
1032,有事,0.0005054759898904802,7.302833294203815
1033,强迫症,0.0005054759898904802,7.302833294203815
1034,骨质,0.0005054759898904802,7.302833294203815
1035,清洗,0.0005054759898904802,7.302833294203815
1036,破伤风,0.0005054759898904802,7.302833294203815
1037,伤害,0.0005054759898904802,7.302833294203815
1038,块状,0.0005054759898904802,7.302833294203815
1039,黄斑,0.0005054759898904802,7.302833294203815
1040,黑眼圈,0.0005054759898904802,7.302833294203815
1041,能合,0.0005054759898904802,7.302833294203815
1042,金维他,0.0005054759898904802,7.302833294203815
1043,寒喘祖帕颗粒,0.0005054759898904802,7.302833294203815
1044,后边,0.0005054759898904802,7.302833294203815
1045,包包,0.0005054759898904802,7.302833294203815
1046,剧烈运动,0.0005054759898904802,7.302833294203815
1047,右手,0.0005054759898904802,7.302833294203815
1048,多天,0.0005054759898904802,7.302833294203815
1049,甲硝唑,0.0005054759898904802,7.302833294203815
1050,白内障,0.0005054759898904802,7.302833294203815
1051,磁共振,0.0005054759898904802,7.302833294203815
1052,包是,0.0005054759898904802,7.302833294203815
1053,远处,0.0005054759898904802,7.302833294203815
1054,晚,0.0005054759898904802,7.302833294203815
1055,男生,0.0005054759898904802,7.302833294203815
1056,不太,0.0005054759898904802,7.302833294203815
1057,入睡,0.0005054759898904802,7.302833294203815
1058,中午,0.0005054759898904802,7.302833294203815
1059,淋巴结核,0.0005054759898904802,7.302833294203815
1060,得过,0.0005054759898904802,7.302833294203815
1061,快好了,0.0005054759898904802,7.302833294203815
1062,疼过,0.0005054759898904802,7.302833294203815
1063,老想,0.0005054759898904802,7.302833294203815
1064,下眼睑,0.0005054759898904802,7.302833294203815
1065,人体,0.0005054759898904802,7.302833294203815
1066,像是,0.0005054759898904802,7.302833294203815
1067,营养不良,0.0005054759898904802,7.302833294203815
1068,高有,0.0005054759898904802,7.302833294203815
1069,肚脐眼,0.0005054759898904802,7.302833294203815
1070,双歧杆菌,0.0005054759898904802,7.302833294203815
1071,礼拜,0.0005054759898904802,7.302833294203815
1072,纠结,0.0005054759898904802,7.302833294203815
1073,上班,0.0005054759898904802,7.302833294203815
1074,主任,0.0005054759898904802,7.302833294203815
1075,病毒检测,0.0005054759898904802,7.302833294203815
1076,E,0.0005054759898904802,7.302833294203815
1077,鼓起来,0.0005054759898904802,7.302833294203815
1078,痛快,0.0005054759898904802,7.302833294203815
1079,安神补脑液,0.0005054759898904802,7.302833294203815
1080,硬度,0.0005054759898904802,7.302833294203815
1081,紧绷,0.0005054759898904802,7.302833294203815
1082,橡皮,0.0005054759898904802,7.302833294203815
1083,静脉,0.0005054759898904802,7.99598047476376
1084,近几年,0.0005054759898904802,7.302833294203815
1085,暴起,0.0005054759898904802,7.302833294203815
1086,小腿肚,0.0005054759898904802,7.590515366655596
1087,片子,0.0005054759898904802,7.302833294203815
1088,慌,0.0005054759898904802,7.302833294203815
1089,摘,0.0005054759898904802,7.302833294203815
1090,嗓子眼,0.0005054759898904802,7.302833294203815
1091,痛经,0.0005054759898904802,7.302833294203815
1092,紧急,0.0005054759898904802,7.302833294203815
1093,仰头,0.0005054759898904802,7.302833294203815
1094,一瓶,0.0005054759898904802,7.302833294203815
1095,动脉,0.0005054759898904802,8.689127655323706
1096,穿,0.0005054759898904802,7.302833294203815
1097,坏处,0.0005054759898904802,7.302833294203815
1098,kg,0.0005054759898904802,7.302833294203815
1099,腺样体,0.0005054759898904802,7.302833294203815
1100,引流,0.0005054759898904802,7.302833294203815
1101,合适,0.0005054759898904802,7.302833294203815
1102,听到,0.0005054759898904802,7.302833294203815
1103,一觉,0.0005054759898904802,7.302833294203815
1104,眼角膜,0.0005054759898904802,7.302833294203815
1105,度数,0.0005054759898904802,7.302833294203815
1106,测试,0.0005054759898904802,7.302833294203815
1107,根管治疗,0.0005054759898904802,7.302833294203815
1108,不住,0.0005054759898904802,7.302833294203815
1109,女宝,0.0005054759898904802,7.302833294203815
1110,鼻中隔,0.0005054759898904802,7.302833294203815
1111,做,0.0004971208417912921,3.3759216762819175
1112,吃饭,0.0004868017127472506,5.79875589742754
1113,全身,0.0004868017127472506,5.79875589742754
1114,排便,0.00046850696201345554,6.38654256232966
1115,介入,0.00046850696201345554,6.38654256232966
1116,转,0.00046850696201345554,6.38654256232966
1117,发育,0.00046850696201345554,6.38654256232966
1118,去年,0.00046850696201345554,6.38654256232966
1119,几年,0.00046850696201345554,6.38654256232966
1120,放,0.00046850696201345554,6.38654256232966
1121,烫,0.00046850696201345554,6.38654256232966
1122,门诊,0.0004495392222971454,6.743217506268392
1123,降,0.0004495392222971454,6.743217506268392
1124,指标,0.0004495392222971454,6.743217506268392
1125,计划,0.0004495392222971454,6.743217506268392
1126,突然发生,0.0004495392222971454,8.689127655323706
1127,站,0.0004495392222971454,6.743217506268392
1128,久,0.0004495392222971454,6.743217506268392
1129,需不需要,0.0004495392222971454,6.743217506268392
1130,很大,0.0004495392222971454,6.743217506268392
1131,偏,0.0004495392222971454,6.743217506268392
1132,磨,0.0004495392222971454,6.743217506268392
1133,血液,0.0004495392222971454,6.743217506268392
1134,上方,0.0004495392222971454,6.743217506268392
1135,腺瘤,0.0004495392222971454,6.743217506268392
1136,发,0.0004495392222971454,6.743217506268392
1137,肺炎,0.0004495392222971454,6.743217506268392
1138,中耳炎,0.0004495392222971454,6.743217506268392
1139,不停,0.0004495392222971454,6.743217506268392
1140,回家,0.0004495392222971454,6.743217506268392
1141,放屁,0.0004495392222971454,6.743217506268392
1142,基因,0.0004495392222971454,6.743217506268392
1143,呈,0.0004495392222971454,6.743217506268392
1144,布洛芬,0.0004495392222971454,6.743217506268392
1145,根部,0.0004495392222971454,6.743217506268392
1146,点,0.00043570660051039917,5.693395381769714
1147,怀疑,0.00043570660051039917,5.693395381769714
1148,几个,0.00043570660051039917,5.693395381769714
1149,专家,0.00043406964406289187,5.981077454221495
1150,肝病,0.00043406964406289187,7.590515366655596
1151,老年人,0.00043406964406289187,5.981077454221495
1152,感染,0.00043406964406289187,5.981077454221495
1153,低,0.00043406964406289187,5.981077454221495
1154,地方,0.00043406964406289187,5.981077454221495
1155,影响,0.0004296351660196717,4.469619950147599
1156,办法,0.00040382503069070233,4.927927539630143
1157,旁边,0.0003834532263754467,6.204221005535705
1158,运动,0.0003834532263754467,6.204221005535705
1159,脱发,0.0003834532263754467,6.204221005535705
1160,咳血,0.0003834532263754467,6.89736818609565
1161,我妈,0.0003834532263754467,6.204221005535705
1162,时间,0.0003834532263754467,6.204221005535705
1163,体检,0.0003834532263754467,6.204221005535705
1164,不想吃,0.0003834532263754467,7.590515366655596
1165,:,0.00037993920972644377,5.855914311267489
1166,女性,0.00037993920972644377,5.855914311267489
1167,病,0.00037098613611069126,5.051541495597319
1168,大便出血,0.00036017494211474147,6.609686113643869
1169,左侧,0.00036017494211474147,5.511073824975759
1170,白细胞,0.00033783783783783786,5.744688676157264
1171,异常,0.00033783783783783786,7.302833294203815
1172,没事,0.0003372681281618887,6.491903077987486
1173,息肉,0.0003372681281618887,6.491903077987486
1174,两只,0.0003372681281618887,6.491903077987486
1175,联合,0.0003372681281618887,6.491903077987486
1176,甲胎蛋白,0.0003372681281618887,6.491903077987486
1177,相关,0.0003372681281618887,6.491903077987486
1178,cm,0.0003372681281618887,6.491903077987486
1179,后能,0.0003372681281618887,6.491903077987486
1180,肥胖,0.0003372681281618887,6.491903077987486
1181,发黑,0.0003372681281618887,6.491903077987486
1182,图片,0.0003372681281618887,6.491903077987486
1183,开,0.0003372681281618887,6.491903077987486
1184,排除,0.0003372681281618887,6.491903077987486
1185,老公,0.0003372681281618887,6.491903077987486
1186,嘴角,0.0003372681281618887,6.491903077987486
1187,眼部,0.0003372681281618887,6.491903077987486
1188,排液,0.00033692722371967657,7.590515366655596
1189,最终,0.00033692722371967657,7.590515366655596
1190,要加,0.00033692722371967657,7.590515366655596
1191,楔形板,0.00033692722371967657,7.590515366655596
1192,我哥,0.00033692722371967657,7.590515366655596
1193,孙,0.00033692722371967657,7.590515366655596
1194,有名,0.00033692722371967657,7.590515366655596
1195,防,0.00033692722371967657,7.590515366655596
1196,胃镜,0.00033692722371967657,7.590515366655596
1197,药膏,0.00033692722371967657,7.590515366655596
1198,费,0.00033692722371967657,7.590515366655596
1199,汤,0.00033692722371967657,7.590515366655596
1200,自行,0.00033692722371967657,7.590515366655596
1201,几楼,0.00033692722371967657,7.590515366655596
1202,这能,0.00033692722371967657,7.590515366655596
1203,血象,0.00033692722371967657,7.590515366655596
1204,支持,0.00033692722371967657,7.590515366655596
1205,消融,0.00033692722371967657,7.590515366655596
1206,要花,0.00033692722371967657,7.590515366655596
1207,头颅,0.00033692722371967657,7.590515366655596
1208,有无,0.00033692722371967657,7.590515366655596
1209,次序,0.00033692722371967657,7.590515366655596
1210,不能治愈,0.00033692722371967657,7.590515366655596
1211,有用吗,0.00033692722371967657,7.590515366655596
1212,新辅助化疗,0.00033692722371967657,7.590515366655596
1213,胸透,0.00033692722371967657,7.590515366655596
1214,甲鱼,0.00033692722371967657,7.590515366655596
1215,早幼,0.00033692722371967657,7.590515366655596
1216,上皮性,0.00033692722371967657,7.590515366655596
1217,癌用,0.00033692722371967657,7.590515366655596
1218,能过,0.00033692722371967657,7.590515366655596
1219,软组织肿瘤,0.00033692722371967657,7.590515366655596
1220,患儿,0.00033692722371967657,7.590515366655596
1221,法有,0.00033692722371967657,7.590515366655596
1222,治療,0.00033692722371967657,7.590515366655596
1223,斗篷野,0.00033692722371967657,7.590515366655596
1224,结肠炎,0.00033692722371967657,7.590515366655596
1225,CA,0.00033692722371967657,7.590515366655596
1226,系统,0.00033692722371967657,7.590515366655596
1227,重要性,0.00033692722371967657,7.590515366655596
1228,机它,0.00033692722371967657,7.590515366655596
1229,止住,0.00033692722371967657,7.590515366655596
1230,恰当,0.00033692722371967657,7.590515366655596
1231,玉石俱焚,0.00033692722371967657,7.590515366655596
1232,敌我不分,0.00033692722371967657,7.590515366655596
1233,子宫内膜增生,0.00033692722371967657,7.590515366655596
1234,禁忌证,0.00033692722371967657,7.590515366655596
1235,葡萄糖,0.00033692722371967657,7.590515366655596
1236,消化道,0.00033692722371967657,7.590515366655596
1237,胃管,0.00033692722371967657,7.590515366655596
1238,接过,0.00033692722371967657,7.590515366655596
1239,吻,0.00033692722371967657,7.590515366655596
1240,会厌,0.00033692722371967657,7.590515366655596
1241,癌于,0.00033692722371967657,7.590515366655596
1242,并肠腔,0.00033692722371967657,7.590515366655596
1243,混合性,0.00033692722371967657,8.689127655323706
1244,要查,0.00033692722371967657,7.590515366655596
1245,至少,0.00033692722371967657,7.590515366655596
1246,人易,0.00033692722371967657,7.590515366655596
1247,北京,0.00033692722371967657,7.590515366655596
1248,全淋巴结,0.00033692722371967657,7.590515366655596
1249,全身反应,0.00033692722371967657,7.590515366655596
1250,得来,0.00033692722371967657,7.590515366655596
1251,中国,0.00033692722371967657,7.590515366655596
1252,最快,0.00033692722371967657,7.590515366655596
1253,看下,0.00033692722371967657,7.590515366655596
1254,γ,0.00033692722371967657,7.590515366655596
1255,技术,0.00033692722371967657,7.590515366655596
1256,椎体,0.00033692722371967657,7.590515366655596
1257,体外,0.00033692722371967657,7.590515366655596
1258,或次,0.00033692722371967657,7.590515366655596
1259,金,0.00033692722371967657,7.590515366655596
1260,几项,0.00033692722371967657,7.590515366655596
1261,初步,0.00033692722371967657,7.590515366655596
1262,致癌,0.00033692722371967657,7.590515366655596
1263,转化成,0.00033692722371967657,7.590515366655596
1264,可怕,0.00033692722371967657,7.590515366655596
1265,流程,0.00033692722371967657,7.590515366655596
1266,首选,0.00033692722371967657,7.590515366655596
1267,发挥,0.00033692722371967657,7.590515366655596
1268,鼻癌症,0.00033692722371967657,7.590515366655596
1269,见好就收,0.00033692722371967657,7.590515366655596
1270,需注意,0.00033692722371967657,7.590515366655596
1271,叫术,0.00033692722371967657,7.590515366655596
1272,做术,0.00033692722371967657,7.590515366655596
1273,颅内,0.00033692722371967657,7.590515366655596
1274,下会,0.00033692722371967657,7.590515366655596
1275,价值,0.00033692722371967657,7.590515366655596
1276,全愈,0.00033692722371967657,7.590515366655596
1277,插植术,0.00033692722371967657,7.590515366655596
1278,延长,0.00033692722371967657,7.590515366655596
1279,保肢术,0.00033692722371967657,7.590515366655596
1280,下发,0.00033692722371967657,7.590515366655596
1281,生体,0.00033692722371967657,7.590515366655596
1282,中草药,0.00033692722371967657,7.590515366655596
1283,之分,0.00033692722371967657,7.590515366655596
1284,传染性,0.00033692722371967657,7.590515366655596
1285,截肢,0.00033692722371967657,7.590515366655596
1286,挂号,0.00033692722371967657,7.590515366655596
1287,无需,0.00033692722371967657,7.590515366655596
1288,视为,0.00033692722371967657,7.590515366655596
1289,混合性血管瘤,0.00033692722371967657,7.590515366655596
1290,后个,0.00033692722371967657,7.590515366655596
1291,县,0.00033692722371967657,7.590515366655596
1292,症会,0.00033692722371967657,7.590515366655596
1293,舌癌,0.00033692722371967657,7.590515366655596
1294,定期,0.00033692722371967657,7.590515366655596
1295,慢性淋巴细胞白血病,0.00033692722371967657,7.590515366655596
1296,哪些方面,0.00033692722371967657,7.590515366655596
1297,胃息肉癌变,0.00033692722371967657,7.590515366655596
1298,头颈,0.00033692722371967657,7.590515366655596
1299,乙状结肠,0.00033692722371967657,7.590515366655596
1300,肝内,0.00033692722371967657,7.590515366655596
1301,病证,0.00033692722371967657,7.590515366655596
1302,地位,0.00033692722371967657,7.590515366655596
1303,占有,0.00033692722371967657,7.590515366655596
1304,低熔点,0.00033692722371967657,7.590515366655596
1305,模块,0.00033692722371967657,7.590515366655596
1306,肝上,0.00033692722371967657,7.590515366655596
1307,伽马刀,0.00033692722371967657,7.590515366655596
1308,从没,0.00033692722371967657,7.590515366655596
1309,大不大,0.00033692722371967657,7.590515366655596
1310,新辅助放化疗,0.00033692722371967657,7.590515366655596
1311,途径,0.00033692722371967657,7.590515366655596
1312,左腹,0.00033692722371967657,7.590515366655596
1313,肾有,0.00033692722371967657,7.590515366655596
1314,叔叔,0.00033692722371967657,7.590515366655596
1315,转移性,0.00033692722371967657,7.590515366655596
1316,骨髓抑制,0.00033692722371967657,7.590515366655596
1317,央视,0.00033692722371967657,7.590515366655596
1318,应多,0.00033692722371967657,7.590515366655596
1319,右半,0.00033692722371967657,7.590515366655596
1320,最多,0.00033692722371967657,7.590515366655596
1321,治求,0.00033692722371967657,7.590515366655596
1322,答案,0.00033692722371967657,7.590515366655596
1323,血癌,0.00033692722371967657,7.590515366655596
1324,鬲,0.00033692722371967657,7.590515366655596
1325,脱衣服,0.00033692722371967657,7.590515366655596
1326,黏液,0.00033692722371967657,7.590515366655596
1327,线有,0.00033692722371967657,7.590515366655596
1328,大肠癌,0.00033692722371967657,7.590515366655596
1329,轮,0.00033692722371967657,7.590515366655596
1330,鼻咽镜,0.00033692722371967657,7.590515366655596
1331,姐姐,0.00033692722371967657,7.590515366655596
1332,试试,0.00033692722371967657,7.590515366655596
1333,很差,0.00033692722371967657,7.590515366655596
1334,烤电,0.00033692722371967657,7.590515366655596
1335,最佳,0.00033692722371967657,7.590515366655596
1336,骨瘤,0.00033692722371967657,7.590515366655596
1337,不良情绪,0.00033692722371967657,7.590515366655596
1338,肝后,0.00033692722371967657,7.590515366655596
1339,患肢,0.00033692722371967657,7.590515366655596
1340,截肢术后,0.00033692722371967657,7.590515366655596
1341,深红,0.00033692722371967657,7.590515366655596
1342,明天,0.00033692722371967657,7.590515366655596
1343,生命危险,0.00033692722371967657,7.590515366655596
1344,种类,0.00033692722371967657,7.590515366655596
1345,查着,0.00033692722371967657,7.590515366655596
1346,调养,0.00033692722371967657,7.590515366655596
1347,肝区痛,0.00033692722371967657,7.590515366655596
1348,权威,0.00033692722371967657,7.590515366655596
1349,佳,0.00033692722371967657,7.590515366655596
1350,药才,0.00033692722371967657,7.590515366655596
1351,口腔炎,0.00033692722371967657,7.590515366655596
1352,灌注,0.00033692722371967657,7.590515366655596
1353,胱癌,0.00033692722371967657,7.590515366655596
1354,切线,0.00033692722371967657,7.590515366655596
1355,后应,0.00033692722371967657,7.590515366655596
1356,民间,0.00033692722371967657,7.590515366655596
1357,看待,0.00033692722371967657,7.590515366655596
1358,包治百病,0.00033692722371967657,7.590515366655596
1359,印子,0.00033692722371967657,7.590515366655596
1360,上用,0.00033692722371967657,7.590515366655596
1361,墨水,0.00033692722371967657,7.590515366655596
1362,受不了,0.00033692722371967657,7.590515366655596
1363,大脖筋,0.00033692722371967657,7.590515366655596
1364,花生,0.00033692722371967657,7.590515366655596
1365,取,0.00033692722371967657,7.590515366655596
1366,草莓状血管瘤,0.00033692722371967657,7.590515366655596
1367,三维,0.00033692722371967657,7.590515366655596
1368,红外线,0.00033692722371967657,7.590515366655596
1369,结肠息肉,0.00033692722371967657,7.590515366655596
1370,穿刺术,0.00033692722371967657,7.590515366655596
1371,前行,0.00033692722371967657,7.590515366655596
1372,照光,0.00033692722371967657,7.590515366655596
1373,形式,0.00033692722371967657,7.590515366655596
1374,核磁共振,0.00033692722371967657,7.590515366655596
1375,生子,0.00033692722371967657,7.590515366655596
1376,上学,0.00033692722371967657,7.590515366655596
1377,假体置换,0.00033692722371967657,7.590515366655596
1378,防治,0.00033692722371967657,7.590515366655596
1379,忌口,0.00033692722371967657,7.590515366655596
1380,深部,0.00033692722371967657,7.590515366655596
1381,肺上,0.00033692722371967657,7.590515366655596
1382,一把,0.00033692722371967657,7.590515366655596
1383,免疫治疗,0.00033692722371967657,7.590515366655596
1384,见少,0.00033692722371967657,7.590515366655596
1385,上该,0.00033692722371967657,7.590515366655596
1386,中断,0.00033692722371967657,7.590515366655596
1387,猪皮,0.00033692722371967657,7.590515366655596
1388,上放,0.00033692722371967657,7.590515366655596
1389,第一,0.00033692722371967657,7.590515366655596
1390,再长,0.00033692722371967657,7.590515366655596
1391,易瑞沙,0.00033692722371967657,7.590515366655596
1392,调整,0.00033692722371967657,7.590515366655596
1393,分裂症,0.00033692722371967657,7.590515366655596
1394,越短,0.00033692722371967657,7.590515366655596
1395,剂量,0.00033692722371967657,7.590515366655596
1396,间隔,0.00033692722371967657,7.590515366655596
1397,全喉切除术,0.00033692722371967657,7.590515366655596
1398,黑水,0.00033692722371967657,7.590515366655596
1399,后期,0.00033692722371967657,7.590515366655596
1400,良心,0.00033692722371967657,7.590515366655596
1401,重庆,0.00033692722371967657,7.590515366655596
1402,适,0.00033692722371967657,7.590515366655596
1403,容积,0.00033692722371967657,7.590515366655596
1404,在生活中,0.00033692722371967657,7.590515366655596
1405,保乳,0.00033692722371967657,7.590515366655596
1406,食谱,0.00033692722371967657,7.590515366655596
1407,劈,0.00033692722371967657,7.590515366655596
1408,河蟹,0.00033692722371967657,7.590515366655596
1409,丙肝病毒,0.00033692722371967657,7.590515366655596
1410,肿瘤科,0.00033692722371967657,7.590515366655596
1411,右上肺,0.00033692722371967657,7.590515366655596
1412,俞,0.00033692722371967657,7.590515366655596
1413,检查报告,0.00033692722371967657,7.590515366655596
1414,鳞状上皮,0.00033692722371967657,7.590515366655596
1415,骨髓增生,0.00033692722371967657,7.590515366655596
1416,阻碍,0.00033692722371967657,7.590515366655596
1417,我想,0.00033692722371967657,7.590515366655596
1418,现状,0.00033692722371967657,7.590515366655596
1419,成活率,0.00033692722371967657,7.590515366655596
1420,提醒,0.00033692722371967657,7.590515366655596
1421,面颈,0.00033692722371967657,7.590515366655596
1422,反酸,0.00033692722371967657,7.590515366655596
1423,根治性,0.00033692722371967657,7.590515366655596
1424,辅助新放化疗,0.00033692722371967657,7.590515366655596
1425,S,0.00033692722371967657,7.590515366655596
1426,胸痛,0.00033692722371967657,7.99598047476376
1427,前体,0.00033692722371967657,7.590515366655596
1428,释放,0.00033692722371967657,7.590515366655596
1429,胃泌素,0.00033692722371967657,7.590515366655596
1430,肽,0.00033692722371967657,7.590515366655596
1431,下床,0.00033692722371967657,7.590515366655596
1432,上肢截肢术,0.00033692722371967657,7.590515366655596
1433,失衡,0.00033692722371967657,7.590515366655596
1434,医好,0.00033692722371967657,7.590515366655596
1435,俱乐部,0.00033692722371967657,7.590515366655596
1436,参加,0.00033692722371967657,7.590515366655596
1437,阴影,0.00033692722371967657,7.590515366655596
1438,改道,0.00033692722371967657,7.590515366655596
1439,切线野,0.00033692722371967657,7.590515366655596
1440,涵义,0.00033692722371967657,7.590515366655596
1441,学科,0.00033692722371967657,7.590515366655596
1442,侵润性,0.00033692722371967657,7.590515366655596
1443,尾骨,0.00033692722371967657,7.590515366655596
1444,cea,0.00033692722371967657,7.590515366655596
1445,夫妻,0.00033692722371967657,7.590515366655596
1446,立体定向放射外科,0.00033692722371967657,7.590515366655596
1447,床,0.00033692722371967657,7.590515366655596
1448,吗啡,0.00033692722371967657,7.590515366655596
1449,螺旋,0.00033692722371967657,7.590515366655596
1450,驼背,0.00033692722371967657,7.590515366655596
1451,洗掉,0.00033692722371967657,7.590515366655596
1452,蜡块,0.00033692722371967657,7.590515366655596
1453,点到点,0.00033692722371967657,7.590515366655596
1454,救,0.00033692722371967657,7.590515366655596
1455,吉奥,0.00033692722371967657,7.590515366655596
1456,掉头发,0.00033692722371967657,7.590515366655596
1457,看好,0.00033692722371967657,7.590515366655596
1458,发狂,0.00033692722371967657,7.590515366655596
1459,不清,0.00033692722371967657,7.590515366655596
1460,肥大,0.00033692722371967657,7.590515366655596
1461,高一,0.00033692722371967657,7.590515366655596
1462,精液,0.00033692722371967657,7.590515366655596
1463,口渴,0.00033692722371967657,7.590515366655596
1464,下腹,0.00033692722371967657,7.590515366655596
1465,痛个,0.00033692722371967657,7.590515366655596
1466,发脾气,0.00033692722371967657,7.590515366655596
1467,顶,0.00033692722371967657,7.590515366655596
1468,折磨,0.00033692722371967657,7.590515366655596
1469,入,0.00033692722371967657,7.590515366655596
1470,咽喉炎,0.00033692722371967657,7.590515366655596
1471,瘦大腿,0.00033692722371967657,7.590515366655596
1472,发脓,0.00033692722371967657,7.590515366655596
1473,颈椎,0.00033692722371967657,7.590515366655596
1474,些许,0.00033692722371967657,7.590515366655596
1475,兴奋,0.00033692722371967657,7.590515366655596
1476,消化,0.00033692722371967657,7.590515366655596
1477,舌尖,0.00033692722371967657,7.590515366655596
1478,规律,0.00033692722371967657,7.590515366655596
1479,网上,0.00033692722371967657,7.590515366655596
1480,V,0.00033692722371967657,7.590515366655596
1481,U,0.00033692722371967657,7.590515366655596
1482,形,0.00033692722371967657,7.590515366655596
1483,修复,0.00033692722371967657,7.590515366655596
1484,超,0.00033692722371967657,7.590515366655596
1485,看不懂,0.00033692722371967657,7.590515366655596
1486,耳屎,0.00033692722371967657,7.590515366655596
1487,剪刀,0.00033692722371967657,7.590515366655596
1488,冰凉,0.00033692722371967657,7.590515366655596
1489,鼻音,0.00033692722371967657,7.590515366655596
1490,老家,0.00033692722371967657,7.590515366655596
1491,打颤,0.00033692722371967657,7.590515366655596
1492,争吵,0.00033692722371967657,7.590515366655596
1493,高危,0.00033692722371967657,7.590515366655596
1494,接连,0.00033692722371967657,7.590515366655596
1495,戴牙套,0.00033692722371967657,7.590515366655596
1496,第天,0.00033692722371967657,7.590515366655596
1497,夜宁颗粒,0.00033692722371967657,7.590515366655596
1498,天王补心丹,0.00033692722371967657,7.590515366655596
1499,腰椎间盘突出,0.00033692722371967657,7.590515366655596
1500,头孢克肟,0.00033692722371967657,7.590515366655596
1501,口腔科,0.00033692722371967657,7.590515366655596
1502,伸直,0.00033692722371967657,7.590515366655596
1503,分享,0.00033692722371967657,7.590515366655596
1504,烦,0.00033692722371967657,7.590515366655596
1505,湿热,0.00033692722371967657,7.590515366655596
1506,乱,0.00033692722371967657,7.590515366655596
1507,减,0.00033692722371967657,7.590515366655596
1508,怎麼,0.00033692722371967657,7.590515366655596
1509,多少度,0.00033692722371967657,7.590515366655596
1510,脑动脉痉挛,0.00033692722371967657,7.590515366655596
1511,动脉供血不足,0.00033692722371967657,7.590515366655596
1512,色苔白,0.00033692722371967657,7.590515366655596
1513,六针,0.00033692722371967657,7.590515366655596
1514,失血过多,0.00033692722371967657,7.590515366655596
1515,封,0.00033692722371967657,7.590515366655596
1516,周边,0.00033692722371967657,7.590515366655596
1517,不适感,0.00033692722371967657,7.590515366655596
1518,范,0.00033692722371967657,7.590515366655596
1519,后半夜,0.00033692722371967657,7.590515366655596
1520,海绵,0.00033692722371967657,7.590515366655596
1521,吞,0.00033692722371967657,7.590515366655596
1522,服用药,0.00033692722371967657,7.590515366655596
1523,阿司匹林肠溶片,0.00033692722371967657,7.590515366655596
1524,十九个,0.00033692722371967657,7.590515366655596
1525,°,0.00033692722371967657,7.590515366655596
1526,蛇胆川贝液,0.00033692722371967657,7.590515366655596
1527,羧甲斯坦,0.00033692722371967657,7.590515366655596
1528,我于,0.00033692722371967657,7.590515366655596
1529,戳,0.00033692722371967657,7.590515366655596
1530,玻璃体混浊,0.00033692722371967657,7.590515366655596
1531,脖,0.00033692722371967657,7.590515366655596
1532,僵硬,0.00033692722371967657,7.590515366655596
1533,腺样体肥大,0.00033692722371967657,7.590515366655596
1534,春雨,0.00033692722371967657,7.590515366655596
1535,星期六,0.00033692722371967657,7.590515366655596
1536,回甜,0.00033692722371967657,7.590515366655596
1537,腻,0.00033692722371967657,7.590515366655596
1538,侧,0.00033692722371967657,7.590515366655596
1539,缝线,0.00033692722371967657,7.590515366655596
1540,很困,0.00033692722371967657,7.590515366655596
1541,后滴,0.00033692722371967657,7.590515366655596
1542,➕,0.00033692722371967657,7.590515366655596
1543,提前,0.00033692722371967657,7.590515366655596
1544,胸大,0.00033692722371967657,7.590515366655596
1545,起夜,0.00033692722371967657,7.590515366655596
1546,尿急,0.00033692722371967657,7.590515366655596
1547,一圈,0.00033692722371967657,7.590515366655596
1548,抽血,0.00033692722371967657,7.590515366655596
1549,闹,0.00033692722371967657,7.590515366655596
1550,多青支,0.00033692722371967657,7.590515366655596
1551,缺血性,0.00033692722371967657,7.590515366655596
1552,白质,0.00033692722371967657,7.590515366655596
1553,尴尬,0.00033692722371967657,7.590515366655596
1554,拉伤,0.00033692722371967657,7.590515366655596
1555,里头,0.00033692722371967657,7.590515366655596
1556,刚换,0.00033692722371967657,7.590515366655596
1557,变小,0.00033692722371967657,7.590515366655596
1558,不让,0.00033692722371967657,7.590515366655596
1559,大出血,0.00033692722371967657,7.590515366655596
1560,半小时,0.00033692722371967657,7.590515366655596
1561,角膜炎,0.00033692722371967657,7.590515366655596
1562,食道炎,0.00033692722371967657,7.590515366655596
1563,凹陷,0.00033692722371967657,7.590515366655596
1564,散瞳,0.00033692722371967657,7.590515366655596
1565,验光,0.00033692722371967657,7.590515366655596
1566,唾沫,0.00033692722371967657,7.590515366655596
1567,药能,0.00033692722371967657,7.590515366655596
1568,上不来,0.00033692722371967657,7.590515366655596
1569,尿液,0.00033692722371967657,7.590515366655596
1570,预防针,0.00033692722371967657,7.590515366655596
1571,"皮疹,紫癜",0.00033692722371967657,8.689127655323706
1572,未好,0.00033692722371967657,7.590515366655596
1573,两处,0.00033692722371967657,7.590515366655596
1574,坐月子,0.00033692722371967657,7.590515366655596
1575,闭眼,0.00033692722371967657,7.590515366655596
1576,矿泉水,0.00033692722371967657,7.590515366655596
1577,蛋黄,0.00033692722371967657,7.590515366655596
